series_id,year,period,value,footnote_codes
CUUSD200SA0,2002,S01,167.5,
CUUSD200SA0,2002,S02,169.9,
CUUSD200SA0,2002,S03,168.7,
CUUSD200SA0,2003,S01,172.0,
CUUSD200SA0,2003,S02,171.8,
CUUSD200SA0,2003,S03,171.9,
CUUSD200SA0,2004,S01,174.3,
CUUSD200SA0,2004,S02,177.0,
CUUSD200SA0,2004,S03,175.6,
CUUSD200SA0,2005,S01,180.5,
CUUSD200SA0,2005,S02,185.2,
CUUSD200SA0,2005,S03,182.8,
CUUSD200SA0,2006,S01,187.1,
CUUSD200SA0,2006,S02,188.6,
CUUSD200SA0,2006,S03,187.8,
CUUSD200SA0,2007,S01,190.945,
CUUSD200SA0,2007,S02,195.409,
CUUSD200SA0,2007,S03,193.177,
CUUSD200SA0,2008,S01,200.410,
CUUSD200SA0,2008,S02,202.260,
CUUSD200SA0,2008,S03,201.335,
CUUSD200SA0,2009,S01,197.874,
CUUSD200SA0,2009,S02,202.156,
CUUSD200SA0,2009,S03,200.015,
CUUSD200SA0,2010,S01,203.845,
CUUSD200SA0,2010,S02,205.299,
CUUSD200SA0,2010,S03,204.572,
CUUSD200SA0,2011,S01,210.110,
CUUSD200SA0,2011,S02,212.794,
CUUSD200SA0,2011,S03,211.452,
CUUSD200SA0,2012,S01,215.249,
CUUSD200SA0,2012,S02,216.836,
CUUSD200SA0,2012,S03,216.042,
CUUSD200SA0,2013,S01,219.378,
CUUSD200SA0,2013,S02,220.002,
CUUSD200SA0,2013,S03,219.690,
CUUSD200SA0,2014,S01,222.395,
CUUSD200SA0,2014,S02,222.443,
CUUSD200SA0,2014,S03,222.419,
CUUSD200SA0,2015,S01,220.496,
CUUSD200SA0,2015,S02,221.843,
CUUSD200SA0,2015,S03,221.169,
CUUSD200SA0,2016,S01,222.580,
CUUSD200SA0,2016,S02,223.722,
CUUSD200SA0,2016,S03,223.151,
CUUSD200SA0,2017,S01,225.350,
CUUSD200SA0,2017,S02,226.879,
CUUSD200SA0,2017,S03,226.115,
CUUSD300AA0,1984,S01,167.5,
CUUSD300AA0,1984,S02,169.6,
CUUSD300AA0,1984,S03,168.5,
CUUSD300AA0,1985,S01,171.1,
CUUSD300AA0,1985,S02,173.8,
CUUSD300AA0,1985,S03,172.5,
CUUSD300AA0,1986,S01,174.0,
CUUSD300AA0,1986,S02,175.2,
CUUSD300AA0,1986,S03,174.6,
CUUSD300AA0,1987,S01,178.1,
CUUSD300AA0,1987,S02,181.5,
CUUSD300AA0,1987,S03,179.8,
CUUSD300AA0,1988,S01,184.0,
CUUSD300AA0,1988,S02,188.1,
CUUSD300AA0,1988,S03,186.1,
CUUSD300AA0,1989,S01,192.9,
CUUSD300AA0,1989,S02,195.9,
CUUSD300AA0,1989,S03,194.4,
CUUSD300AA0,1990,S01,203.5,
CUUSD300AA0,1990,S02,209.6,
CUUSD300AA0,1990,S03,206.5,
CUUSD300AA0,1991,S01,212.4,
CUUSD300AA0,1991,S02,214.7,
CUUSD300AA0,1991,S03,213.6,
CUUSD300AA0,1992,S01,216.9,
CUUSD300AA0,1992,S02,219.6,
CUUSD300AA0,1992,S03,218.2,
CUUSD300AA0,1993,S01,223.4,
CUUSD300AA0,1993,S02,227.2,
CUUSD300AA0,1993,S03,225.3,
CUUSD300AA0,1994,S01,229.7,
CUUSD300AA0,1994,S02,233.2,
CUUSD300AA0,1994,S03,231.5,
CUUSD300AA0,1995,S01,238.4,
CUUSD300AA0,1995,S02,241.2,
CUUSD300AA0,1995,S03,239.8,
CUUSD300AA0,1996,S01,246.3,
CUUSD300AA0,1996,S02,249.4,
CUUSD300AA0,1996,S03,247.8,
CUUSD300AA0,1997,S01,253.0,
CUUSD300AA0,1997,S02,254.6,
CUUSD300AA0,1997,S03,253.8,
CUUSD300AA0,1998,S01,257.7,
CUUSD300AA0,1998,S02,260.0,
CUUSD300AA0,1998,S03,258.9,
CUUSD300AA0,1999,S01,262.5,
CUUSD300AA0,1999,S02,265.8,
CUUSD300AA0,1999,S03,264.1,
CUUSD300AA0,2000,S01,270.1,
CUUSD300AA0,2000,S02,272.2,
CUUSD300AA0,2000,S03,271.1,
CUUSD300AA0,2001,S01,276.1,
CUUSD300AA0,2001,S02,275.1,
CUUSD300AA0,2001,S03,275.6,
CUUSD300AA0,2002,S01,276.0,
CUUSD300AA0,2002,S02,280.3,
CUUSD300AA0,2002,S03,278.2,
CUUSD300AA0,2003,S01,283.8,
CUUSD300AA0,2003,S02,285.1,
CUUSD300AA0,2003,S03,284.4,
CUUSD300AA0,2004,S01,289.2,
CUUSD300AA0,2004,S02,294.6,
CUUSD300AA0,2004,S03,291.9,
CUUSD300AA0,2005,S01,300.6,
CUUSD300AA0,2005,S02,309.1,
CUUSD300AA0,2005,S03,304.8,
CUUSD300AA0,2006,S01,314.5,
CUUSD300AA0,2006,S02,319.5,
CUUSD300AA0,2006,S03,317.0,
CUUSD300AA0,2007,S01,322.903,
CUUSD300AA0,2007,S02,327.323,
CUUSD300AA0,2007,S03,325.113,
CUUSD300AA0,2008,S01,338.683,
CUUSD300AA0,2008,S02,343.561,
CUUSD300AA0,2008,S03,341.122,
CUUSD300AA0,2009,S01,337.948,
CUUSD300AA0,2009,S02,344.069,
CUUSD300AA0,2009,S03,341.008,
CUUSD300AA0,2010,S01,348.376,
CUUSD300AA0,2010,S02,349.790,
CUUSD300AA0,2010,S03,349.083,
CUUSD300AA0,2011,S01,360.402,
